,sale_price,features,prediction
264,725000,"[495.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",759246.0598429819
265,726000,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",615920.0806482676
266,727600,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",667677.1836559195
267,728500,"[0.0,1971.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",678333.0578045538
268,729000,"[0.0,1930.0,2.0,2.0,1.0,1.0,24.0,23.0,1.0]",764333.1839559996
269,730000,"[0.0,1931.0,2.0,2.0,9.0,1.0,13.0,13.0,1.0]",731957.8719403893
270,730000,"[582.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",713636.7201825627
271,730000,"[813.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",712270.2909021145
272,731250,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",667677.1836559195
273,732500,"[622.0,1973.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",693874.2246346786
274,735000,"[0.0,1916.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",594608.3323509996
275,735000,"[0.0,1920.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",600697.403293076
276,735000,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",615920.0806482676
277,735000,"[0.0,1940.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",631142.7580034593
278,735000,"[615.0,1962.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",677124.5571665415
279,737500,"[0.0,1980.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",692033.4674242265
280,738000,"[462.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",742478.8521158318
281,740000,"[0.0,1900.0,2.0,2.0,5.0,3.0,8.0,8.0,1.0]",885507.1899959343
282,740000,"[0.0,1910.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",585474.7259378843
283,740000,"[0.0,1949.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",644843.167623132
284,740000,"[0.0,1956.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",655499.0417717663
285,740000,"[515.0,1956.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",667923.4882187638
286,740000,"[589.0,1989.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",718208.245766547
287,742000,"[0.0,1900.0,2.0,2.0,5.0,1.0,8.0,8.0,1.0]",638544.3880247711
288,742000,"[0.0,1947.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",641798.6321520936
289,742000,"[580.0,1940.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",643611.0550979874
290,743577,"[458.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",759221.0987051567
291,745000,"[0.0,1910.0,2.0,2.0,5.0,3.0,8.0,8.0,1.0]",900729.8673511259
292,745000,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",653976.7740362473
293,745000,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",663110.3804493621
294,748414,"[745.0,1956.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",668078.6520484877
295,749000,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",666154.9159204005
296,750000,"[0.0,1920.0,2.0,2.0,5.0,3.0,8.0,8.0,1.0]",915952.5447063176
297,750000,"[0.0,1926.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",609831.0097061913
298,750000,"[0.0,1926.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",609831.0097061913
299,750000,"[0.0,1927.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",611353.2774417102
300,750000,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",615920.0806482676
301,750000,"[0.0,1953.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",650932.2385652089
302,750000,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",663110.3804493621
303,750000,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",663110.3804493621
304,750000,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",663110.3804493621
305,750000,"[0.0,1963.0,2.0,2.0,9.0,1.0,13.0,13.0,1.0]",780670.4394770027
306,750000,"[0.0,1966.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",670721.7191269579
307,750000,"[0.0,1966.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",670721.7191269579
308,750000,"[0.0,1971.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",678333.0578045538
309,750000,"[0.0,2003.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",727045.6253411672
310,750000,"[598.0,1930.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",628400.5209990349
311,750000,"[681.0,1910.0,2.0,2.0,7.0,3.0,10.0,10.0,1.0]",920622.6867148471
312,750000,"[2484.0,1910.0,2.0,2.0,6.0,1.0,41.0,41.0,1.0]",900563.8579862262
313,750000,"[2550.0,1910.0,2.0,2.0,6.0,6.0,41.0,41.0,1.0]",1518015.388187012
314,751213,"[495.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1649735.4876427508
315,752000,"[0.0,1956.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1545988.4695715352
316,753131,"[0.0,1947.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1532288.0599518626
317,755000,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1503364.9729769982
318,755000,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1506409.5084480366
319,755000,"[0.0,1930.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1620925.0320046388
320,755000,"[0.0,1939.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1520109.9180677093
321,755000,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1553599.808249131
322,755000,"[545.0,1960.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1564522.2257210084
323,755000,"[545.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1605623.454580026
324,757500,"[0.0,1953.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1541421.6663649778
325,760000,"[0.0,1900.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",1529033.81582454
326,760000,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1544466.2018360163
327,760000,"[0.0,1956.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1545988.4695715352
328,760000,"[0.0,1956.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1545988.4695715352
329,760000,"[0.0,1957.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1662026.2608636564
330,760000,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1558166.6114556885
331,760000,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1559688.879191208
332,760000,"[737.0,1956.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1558562.6828454838
333,760000,"[880.0,1941.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1535825.1382372638
334,761800,"[0.0,1928.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1617880.4965336004
335,765000,"[0.0,1920.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",1559479.1705349234
336,765000,"[0.0,1928.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1617880.4965336004
337,765000,"[0.0,1931.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1622447.2997401583
338,765000,"[500.0,1901.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1474678.0711847788
339,765000,"[500.0,1930.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1518823.8355148348
340,765000,"[526.0,1968.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1576687.5497235756
341,765000,"[618.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1604150.43449481
342,765782,"[645.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1604168.6493791689
343,767000,"[0.0,1915.0,2.0,2.0,5.0,3.0,8.0,8.0,0.0]",1798830.6338284907
344,767000,"[656.0,1928.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1515884.54159787
345,767251,"[553.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1649774.615912855
346,768000,"[566.0,1977.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1590414.9443571132
347,769000,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1556644.3437201695
348,770000,"[0.0,1912.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1479008.6892086917
349,770000,"[0.0,1924.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1611791.425591524
350,770000,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1544466.2018360163
351,770000,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1555122.0759846505
352,770000,"[0.0,1966.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1561211.146926727
353,770000,"[679.0,1965.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1572223.964195052
354,770000,"[757.0,1962.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1567709.7817655315
355,770800,"[0.0,1910.0,2.0,2.0,5.0,3.0,8.0,8.0,0.0]",1791219.295150895
356,772500,"[0.0,1920.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",1559479.1705349234
357,773800,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1504887.2407125176
358,773970,"[0.0,1940.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",1589924.5252453068
359,775000,"[0.0,1923.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1495753.6342994024
360,775000,"[0.0,1925.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1613313.693327043
361,775000,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1504887.2407125176
362,775000,"[0.0,1932.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1509454.043919075
363,775000,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1550555.2727780927
364,775000,"[807.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1636245.5611312252
365,775000,"[990.0,1920.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",1826543.251101915
366,777500,"[532.0,1961.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1566035.7233270213
367,778000,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1550555.2727780927
368,778000,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1550555.2727780927
369,779000,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1544466.2018360163
370,779000,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1553599.808249131
371,780000,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1552077.540513612
372,780000,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1558166.6114556885
373,780000,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1559688.879191208
374,780000,"[779.0,1956.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1558591.017110042
375,785000,"[0.0,1951.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1538377.1308939394
376,785000,"[0.0,1957.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1547510.7373070542
377,785000,"[0.0,1958.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1549033.0050425737
378,785000,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1555122.0759846505
379,785000,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1558166.6114556885
380,785000,"[572.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1649787.433794441
381,786250,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1555122.0759846505
382,787500,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1504887.2407125176
383,787500,"[0.0,1966.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1561211.146926727
384,787500,"[643.0,2001.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1627001.316161264
385,788000,"[901.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1633264.4404427696
386,790000,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1506409.5084480366
387,790000,"[0.0,1957.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1547510.7373070542
388,790000,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1552077.540513612
389,790000,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1553599.808249131
390,790000,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1558166.6114556885
391,790000,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1559688.879191208
392,790000,"[565.0,1974.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1585847.466525209
393,790000,"[645.0,2001.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1627002.6654119568
394,790000,"[728.0,1956.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1558556.611217364
395,790000,"[739.0,1968.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1576831.2449224072
396,791129,"[495.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1649735.4876427508
397,793000,"[0.0,1930.0,2.0,2.0,1.0,1.0,24.0,23.0,0.0]",1654822.6117557685
398,795000,"[0.0,1910.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0]",1722926.9557088164
399,795000,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1504887.2407125176
400,795000,"[0.0,1957.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1547510.7373070542
401,795000,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1552077.540513612
402,795000,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1558166.6114556885
403,795000,"[0.0,1971.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1568822.4856043227
404,795000,"[548.0,1989.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1608670.0139271042
405,795000,"[619.0,1974.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1585883.8962939268
406,795000,"[741.0,1962.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1567698.9877599853
407,796500,"[0.0,1971.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1568822.4856043227
408,798000,"[612.0,1903.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1477798.1646946392
409,798250,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1553599.808249131
410,799000,"[0.0,1941.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1523154.4535387477
411,799000,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1558166.6114556885
412,799500,"[0.0,1987.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1593178.7693726297
413,799999,"[697.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1602681.4621616749
414,800000,"[0.0,1926.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1500320.4375059602
415,800000,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1503364.9729769982
416,800000,"[0.0,1930.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0]",1753372.3104191998
417,800000,"[0.0,1947.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",1600580.399393941
418,800000,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1544466.2018360163
419,800000,"[0.0,1956.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1545988.4695715352
420,800000,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1553599.808249131
421,800000,"[604.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1605663.257475477
422,800000,"[636.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1604162.5777510495
423,800000,"[654.0,1974.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1585907.5081810586
424,800000,"[684.0,1964.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1570705.0695862656
425,800000,"[818.0,1941.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1535783.311465773
426,801000,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1556644.3437201695
427,805000,"[0.0,1900.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1460741.4763824616
428,805000,"[619.0,1974.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1585883.8962939268
429,805000,"[798.0,1968.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1576871.0478178577
430,807000,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1553599.808249131
431,809509,"[673.0,2012.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1643766.5000123733
432,809875,"[725.0,1991.0,4.0,2.0,16.0,2.0,27.0,27.0,0.0]",1548069.9609389666
433,810000,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1503364.9729769982
434,810000,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1506409.5084480366
435,810000,"[0.0,1938.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1518587.6503321903
436,810000,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1559688.879191208
437,810000,"[0.0,1973.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1571867.0210753612
438,812500,"[0.0,1938.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1518587.6503321903
439,815000,"[0.0,1930.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1620925.0320046388
440,815000,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1552077.540513612
441,815000,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1559688.879191208
442,815000,"[582.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1605648.4157178511
443,817500,"[732.0,1962.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1567692.916131866
444,818418,"[553.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1649774.615912855
445,818750,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1503364.9729769982
446,819000,"[680.0,1984.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1601147.7257952632
447,820000,"[0.0,1920.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",1559479.1705349234
448,820000,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1504887.2407125176
449,820000,"[0.0,1947.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",1600580.399393941
450,820000,"[991.0,1983.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1599835.2665425444
451,821423,"[0.0,1958.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1663548.5285991759
452,825000,"[687.0,1940.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1534172.6678098452
453,825000,"[716.0,1984.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1601172.0123077414
454,825000,"[787.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1602742.178442871
455,825000,"[932.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1633285.3538285152
456,827500,"[622.0,1974.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1585885.9201699665
457,830000,"[0.0,1920.0,2.0,2.0,1.0,1.0,24.0,23.0,0.0]",1639599.9344005769
458,830000,"[8.0,1903.0,4.0,2.0,18.0,2.0,30.0,30.0,0.0]",1440416.4784516024
459,830000,"[565.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1636082.3017973418
460,830000,"[654.0,1974.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1585907.5081810586
461,830000,"[654.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1604174.7210072887
462,830000,"[654.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1604174.7210072887
463,830000,"[715.0,1903.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1477867.6511053417
464,830000,"[920.0,1939.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1532807.5877800903
465,835000,"[0.0,1920.0,2.0,2.0,5.0,3.0,8.0,8.0,0.0]",1806441.9725060866
466,835000,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1544466.2018360163
467,835000,"[0.0,1957.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1662026.2608636564
468,835000,"[673.0,1989.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1608754.3420954326
469,840000,"[0.0,1927.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1501842.7052414792
470,840000,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1552077.540513612
471,840000,"[608.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1602621.4205058247
472,840000,"[629.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1636125.4778195259
473,840000,"[689.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1602676.0651589015
474,840000,"[782.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1636228.6954975596
475,842500,"[0.0,1900.0,2.0,2.0,5.0,3.0,8.0,8.0,0.0]",1775996.6177957032
476,844384,"[0.0,1956.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1545988.4695715352
477,845000,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1503364.9729769982
478,845000,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1544466.2018360163
479,845000,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1558166.6114556885
480,845000,"[577.0,1989.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1608689.5780621564
481,845000,"[718.0,1984.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1601173.3615584348
482,845000,"[831.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1633217.216668506
483,845478,"[5000.0,1900.0,4.0,2.0,10.0,2.0,34.0,33.0,0.0]",1421620.2889622387
484,847000,"[605.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1503671.9938210386
485,849000,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1553599.808249131
486,850000,"[0.0,1900.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",1529033.81582454
487,850000,"[0.0,1926.0,2.0,2.0,1.0,1.0,24.0,23.0,0.0]",1648733.5408136921
488,850000,"[0.0,1932.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1509454.043919075
489,850000,"[0.0,1935.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1514020.8471256325
490,850000,"[0.0,1940.0,2.0,2.0,1.0,1.0,24.0,23.0,0.0]",1670045.2891109602
491,850000,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1544466.2018360163
492,850000,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1552077.540513612
493,850000,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1556644.3437201695
494,850000,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1556644.3437201695
495,850000,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1558166.6114556885
496,850000,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1559688.879191208
497,850000,"[0.0,1966.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1561211.146926727
498,850000,"[0.0,1971.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1568822.4856043227
499,850000,"[0.0,1987.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1593178.7693726297
500,850000,"[670.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1633108.6019876993
501,850000,"[725.0,1961.0,4.0,2.0,16.0,2.0,27.0,27.0,0.0]",1502401.9288733916
502,850000,"[738.0,1926.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1512895.3254052552
503,855000,"[0.0,1922.0,2.0,2.0,5.0,3.0,8.0,8.0,0.0]",1809486.507977125
504,855000,"[679.0,1988.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1607236.1221119927
505,857500,"[0.0,1900.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",1529033.81582454
506,857756,"[791.0,2003.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1630145.6961836026
507,860000,"[0.0,1900.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1460741.4763824616
508,860000,"[0.0,1957.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1547510.7373070542
509,860000,"[0.0,2005.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1735095.1121685768
510,860000,"[739.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1602709.7964262331
511,860000,"[766.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1602728.0113105916
512,862457,"[479.0,1940.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1534032.3457377471
513,864000,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1558166.6114556885
514,865000,"[0.0,1960.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",1620369.8799556906
515,865000,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1555122.0759846505
516,865000,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1556644.3437201695
517,865000,"[700.0,1998.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1622472.9665994637
518,866000,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1506409.5084480366
519,868312,"[546.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1649769.8935354284
520,868512,"[670.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1602663.247277316
521,868948,"[645.0,1988.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1607213.1848502073
522,870000,"[0.0,1957.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1547510.7373070542
523,870000,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1552077.540513612
