,features,label,prediction
258,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1025000,1377205.6270856159
259,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1082500,1377205.6270856159
260,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1169000,1377205.6270856159
261,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1170000,1377205.6270856159
262,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1725000,1377205.6270856159
263,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2750000,1377205.6270856159
264,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3050000,1377205.6270856159
265,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3100000,1377205.6270856159
266,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",625000,920992.1868493516
267,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",625000,920992.1868493516
268,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",635000,920992.1868493516
269,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",651680,920992.1868493516
270,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",682000,920992.1868493516
271,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",690000,920992.1868493516
272,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",700000,920992.1868493516
273,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",700000,920992.1868493516
274,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",700000,920992.1868493516
275,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",750000,920992.1868493516
276,"[0.0,1928.0,2.0,2.0,1.0,1.0,24.0,23.0,1.0]",650000,879111.2431174677
277,"[0.0,1928.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",765000,1229713.6807158492
278,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",773800,1364462.4343502494
279,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",775000,1364462.4343502494
280,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",780000,1364462.4343502494
281,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",790000,1364462.4343502494
282,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",793000,1364462.4343502494
283,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",828000,1364462.4343502494
284,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",840000,1364462.4343502494
285,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",850000,1364462.4343502494
286,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",950000,1364462.4343502494
287,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1050000,1364462.4343502494
288,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1165000,1364462.4343502494
289,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1250000,1364462.4343502494
290,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1455000,1364462.4343502494
291,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1500000,1364462.4343502494
292,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1532500,1364462.4343502494
293,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1650000,1364462.4343502494
294,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1675000,1364462.4343502494
295,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1750000,1364462.4343502494
296,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2047500,1364462.4343502494
297,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2100000,1364462.4343502494
298,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2200000,1364462.4343502494
299,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2495000,1364462.4343502494
300,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2500000,1364462.4343502494
301,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2650000,1364462.4343502494
302,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3050000,1364462.4343502494
303,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3250000,1364462.4343502494
304,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3366000,1364462.4343502494
305,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",615000,908248.9941139852
306,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",635000,908248.9941139852
307,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",645000,908248.9941139852
308,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",680000,908248.9941139852
309,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",715000,908248.9941139852
310,"[0.0,1929.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",2940000,1238160.4260426464
311,"[0.0,1929.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",3150000,1238160.4260426464
312,"[0.0,1929.0,2.0,2.0,9.0,1.0,13.0,13.0,1.0]",625000,800703.8716302952
313,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",810000,1364462.4343502494
314,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",825000,1364462.4343502494
315,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",845000,1364462.4343502494
316,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",866000,1364462.4343502494
317,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",885000,1364462.4343502494
318,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",895000,1364462.4343502494
319,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",900000,1364462.4343502494
320,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1065000,1364462.4343502494
321,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1080000,1364462.4343502494
322,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1160000,1364462.4343502494
323,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1195000,1364462.4343502494
324,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1375000,1364462.4343502494
325,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1750000,1364462.4343502494
326,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1800000,1364462.4343502494
327,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1825000,1364462.4343502494
328,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1875000,1364462.4343502494
329,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1960000,1364462.4343502494
330,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2185000,1364462.4343502494
331,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2496370,1364462.4343502494
332,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2500000,1364462.4343502494
333,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3150000,1364462.4343502494
334,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3250000,1364462.4343502494
335,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3325000,1364462.4343502494
336,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",620000,908248.9941139852
337,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",630000,908248.9941139852
338,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",655000,908248.9941139852
339,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",685000,908248.9941139852
340,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",725000,908248.9941139852
341,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",725000,908248.9941139852
342,"[0.0,1930.0,2.0,2.0,1.0,1.0,24.0,23.0,0.0]",775000,1516460.336813727
343,"[0.0,1930.0,2.0,2.0,1.0,1.0,24.0,23.0,0.0]",795000,1516460.336813727
344,"[0.0,1930.0,2.0,2.0,1.0,1.0,24.0,23.0,0.0]",1377000,1516460.336813727
345,"[0.0,1930.0,2.0,2.0,1.0,1.0,24.0,23.0,0.0]",1600000,1516460.336813727
346,"[0.0,1930.0,2.0,2.0,1.0,1.0,24.0,23.0,1.0]",729000,879111.2431174677
347,"[0.0,1930.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",1770250,1224420.1517711813
348,"[0.0,1930.0,2.0,2.0,5.0,1.0,8.0,8.0,1.0]",610000,790832.963533202
349,"[0.0,1930.0,2.0,2.0,5.0,3.0,8.0,8.0,0.0]",1147000,1320479.5727191393
350,"[0.0,1930.0,2.0,2.0,5.0,3.0,8.0,8.0,0.0]",1195000,1320479.5727191393
351,"[0.0,1930.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1100000,1238160.4260426464
352,"[0.0,1930.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1225000,1238160.4260426464
353,"[0.0,1930.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1660000,1238160.4260426464
354,"[0.0,1930.0,2.0,2.0,9.0,1.0,13.0,13.0,1.0]",624000,800703.8716302952
355,"[0.0,1931.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",770000,1364462.4343502494
356,"[0.0,1931.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",880000,1364462.4343502494
357,"[0.0,1931.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",999000,1364462.4343502494
358,"[0.0,1931.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1760000,1364462.4343502494
359,"[0.0,1931.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",615000,908248.9941139852
360,"[0.0,1931.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",850000,1238160.4260426464
361,"[0.0,1931.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",995000,1238160.4260426464
362,"[0.0,1931.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",2345000,1238160.4260426464
363,"[0.0,1931.0,2.0,2.0,9.0,1.0,13.0,13.0,1.0]",650000,800703.8716302952
364,"[0.0,1932.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",775000,1321980.8203477042
365,"[0.0,1932.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",850000,1321980.8203477042
366,"[0.0,1932.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",895000,1321980.8203477042
367,"[0.0,1932.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",900000,1321980.8203477042
368,"[0.0,1932.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",950000,1321980.8203477042
369,"[0.0,1932.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1010000,1321980.8203477042
370,"[0.0,1932.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1595000,1321980.8203477042
371,"[0.0,1932.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1200000,1230850.8094937184
372,"[0.0,1932.0,2.0,2.0,9.0,1.0,13.0,13.0,1.0]",625000,800703.8716302952
373,"[0.0,1935.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2975000,1321980.8203477042
374,"[0.0,1935.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",635000,918905.0635107938
375,"[0.0,1937.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",830000,1321980.8203477042
376,"[0.0,1937.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",883750,1321980.8203477042
377,"[0.0,1937.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1730000,1321980.8203477042
378,"[0.0,1937.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",1350000,1217110.5352222535
379,"[0.0,1938.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",785000,1321980.8203477042
380,"[0.0,1938.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",810000,1321980.8203477042
381,"[0.0,1938.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1625000,1321980.8203477042
382,"[0.0,1938.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",650000,918905.0635107938
383,"[0.0,1938.0,2.0,2.0,1.0,1.0,24.0,23.0,0.0]",1650000,1648420.4177220345
384,"[0.0,1938.0,2.0,2.0,1.0,1.0,24.0,23.0,0.0]",1700000,1648420.4177220345
385,"[0.0,1938.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",795000,1230850.8094937184
386,"[0.0,1938.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",892500,1230850.8094937184
387,"[0.0,1939.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",860000,1321980.8203477042
388,"[0.0,1939.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",985000,1321980.8203477042
389,"[0.0,1939.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1900000,1321980.8203477042
390,"[0.0,1939.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2675000,1321980.8203477042
391,"[0.0,1939.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3300000,1321980.8203477042
392,"[0.0,1939.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",650000,918905.0635107938
393,"[0.0,1939.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",852500,1230850.8094937184
394,"[0.0,1939.0,2.0,2.0,9.0,1.0,13.0,13.0,1.0]",697500,800703.8716302952
395,"[0.0,1940.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",758000,1321980.8203477042
396,"[0.0,1940.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",877500,1321980.8203477042
397,"[0.0,1940.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1150000,1321980.8203477042
398,"[0.0,1940.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1200000,1321980.8203477042
399,"[0.0,1940.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1300000,1321980.8203477042
400,"[0.0,1940.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1525000,1321980.8203477042
401,"[0.0,1940.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1650000,1321980.8203477042
402,"[0.0,1940.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2100000,1321980.8203477042
403,"[0.0,1940.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2295000,1321980.8203477042
404,"[0.0,1940.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2600000,1321980.8203477042
405,"[0.0,1940.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3000000,1321980.8203477042
406,"[0.0,1940.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",610000,918905.0635107938
407,"[0.0,1940.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",665000,918905.0635107938
408,"[0.0,1940.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",675000,918905.0635107938
409,"[0.0,1940.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",745000,918905.0635107938
410,"[0.0,1940.0,2.0,2.0,1.0,1.0,24.0,23.0,0.0]",850000,1648420.4177220345
411,"[0.0,1940.0,2.0,2.0,1.0,1.0,24.0,23.0,0.0]",2900000,1648420.4177220345
412,"[0.0,1940.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",999922,1217110.5352222535
413,"[0.0,1940.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",1399000,1217110.5352222535
414,"[0.0,1940.0,2.0,2.0,5.0,1.0,8.0,8.0,1.0]",630000,790832.963533202
415,"[0.0,1941.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",790000,1321980.8203477042
416,"[0.0,1941.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",799000,1321980.8203477042
417,"[0.0,1941.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1290000,1321980.8203477042
418,"[0.0,1941.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1462500,1321980.8203477042
419,"[0.0,1941.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",710000,918905.0635107938
420,"[0.0,1941.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",710000,918905.0635107938
421,"[0.0,1941.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",750000,918905.0635107938
422,"[0.0,1942.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",810000,1321980.8203477042
423,"[0.0,1942.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1135000,1321980.8203477042
424,"[0.0,1947.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",815000,1217110.5352222535
425,"[0.0,1948.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1625000,1321980.8203477042
426,"[0.0,1949.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",765000,1321980.8203477042
427,"[0.0,1949.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1425000,1321980.8203477042
428,"[0.0,1949.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",640000,918905.0635107938
429,"[0.0,1949.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",740000,918905.0635107938
430,"[0.0,1950.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2685000,1321980.8203477042
431,"[0.0,1951.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",798000,1321980.8203477042
432,"[0.0,1951.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",975000,1321980.8203477042
433,"[0.0,1951.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1375000,1321980.8203477042
434,"[0.0,1952.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",800000,1321980.8203477042
435,"[0.0,1952.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",955000,1321980.8203477042
436,"[0.0,1952.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1300000,1321980.8203477042
437,"[0.0,1952.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1310000,1321980.8203477042
438,"[0.0,1952.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1425000,1321980.8203477042
439,"[0.0,1952.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1560000,1321980.8203477042
440,"[0.0,1952.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2200000,1321980.8203477042
441,"[0.0,1953.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",757500,1315985.280766331
442,"[0.0,1953.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",795000,1315985.280766331
443,"[0.0,1953.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1375000,1315985.280766331
444,"[0.0,1953.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2700000,1315985.280766331
445,"[0.0,1953.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",750000,918905.0635107938
446,"[0.0,1954.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",970000,1315985.280766331
447,"[0.0,1954.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1200000,1315985.280766331
448,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",775000,1315985.280766331
449,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",810000,1315985.280766331
450,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",830000,1315985.280766331
451,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",905000,1315985.280766331
452,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",955000,1315985.280766331
453,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1263510,1315985.280766331
454,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1340000,1315985.280766331
455,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1750000,1315985.280766331
456,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1750000,1315985.280766331
457,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1850000,1315985.280766331
458,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1900000,1315985.280766331
459,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2075000,1315985.280766331
460,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2092000,1315985.280766331
461,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2250000,1315985.280766331
462,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2800000,1315985.280766331
463,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",622000,918905.0635107938
464,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",625000,918905.0635107938
465,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",630000,918905.0635107938
466,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",645000,918905.0635107938
467,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",665000,918905.0635107938
468,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",670000,918905.0635107938
469,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",705000,918905.0635107938
470,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",710000,918905.0635107938
471,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",720000,918905.0635107938
472,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",735000,918905.0635107938
473,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",740000,918905.0635107938
474,"[0.0,1955.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",999500,1224855.269912345
475,"[0.0,1955.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1215000,1224855.269912345
476,"[0.0,1955.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1250000,1224855.269912345
477,"[0.0,1955.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1370000,1224855.269912345
478,"[0.0,1955.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",2180000,1224855.269912345
479,"[0.0,1955.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",2320000,1224855.269912345
480,"[0.0,1956.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",760000,1315985.280766331
481,"[0.0,1956.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",795000,1315985.280766331
482,"[0.0,1956.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",835000,1315985.280766331
483,"[0.0,1956.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",860800,1315985.280766331
484,"[0.0,1956.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",926608,1315985.280766331
485,"[0.0,1956.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",980000,1315985.280766331
486,"[0.0,1956.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2495000,1315985.280766331
487,"[0.0,1956.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",675000,918905.0635107938
488,"[0.0,1957.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",790000,1315985.280766331
489,"[0.0,1957.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",804357,1315985.280766331
490,"[0.0,1957.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",860000,1315985.280766331
491,"[0.0,1957.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1000000,1315985.280766331
492,"[0.0,1957.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1100000,1315985.280766331
493,"[0.0,1957.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1120000,1315985.280766331
494,"[0.0,1957.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1450000,1315985.280766331
495,"[0.0,1957.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1565000,1315985.280766331
496,"[0.0,1957.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1751000,1315985.280766331
497,"[0.0,1957.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",658000,918905.0635107938
498,"[0.0,1957.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",725000,918905.0635107938
499,"[0.0,1957.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",725000,918905.0635107938
500,"[0.0,1957.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",760000,1224855.269912345
501,"[0.0,1957.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",778000,1224855.269912345
502,"[0.0,1957.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",835000,1224855.269912345
503,"[0.0,1957.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1365000,1224855.269912345
504,"[0.0,1958.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",785000,1315985.280766331
505,"[0.0,1958.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",897000,1315985.280766331
506,"[0.0,1958.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",940000,1315985.280766331
507,"[0.0,1958.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",950000,1315985.280766331
508,"[0.0,1958.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1100000,1315985.280766331
509,"[0.0,1958.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1100000,1315985.280766331
510,"[0.0,1958.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1135000,1315985.280766331
511,"[0.0,1958.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1200000,1315985.280766331
512,"[0.0,1958.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1200000,1315985.280766331
513,"[0.0,1958.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1287500,1315985.280766331
514,"[0.0,1958.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1500000,1315985.280766331
515,"[0.0,1958.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1500000,1315985.280766331
516,"[0.0,1958.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1540000,1315985.280766331
